product_id,title,price,sales,feedbacks,seller,seller_rating,Процессор,Оперативная память,Жесткий диск,Видеопроцессор,Операционная система,Гарантийный срок,Страна производства,Габариты товара,Габариты товара (с упаковкой)
99613906,"Компьютер, Системный Блок, ПК Intel i5",23279₽,Купили менее 5 раз, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '4 ядра'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '500 Gb', 'Объем накопителя SSD': '240 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613908,"Компьютер, Системный Блок, ПК Intel i3",18759₽,Купили более 10 раз, 3 отзыва,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i3', 'Количество ядер процессора': '4 ядра'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '500 Gb', 'Объем накопителя SSD': None}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613909,"Компьютер, Системный Блок, ПК Intel i7",30360₽,Купили менее 5 раз, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i7', 'Количество ядер процессора': '8 ядер'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': '1000 Gb', 'Объем накопителя SSD': '480 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613911,"Компьютер, Системный Блок, ПК Intel i7",23128₽,, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i7', 'Количество ядер процессора': '8 ядер'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': '500 Gb', 'Объем накопителя SSD': '240 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613912,"Компьютер, Системный Блок, ПК Intel i3",17101₽,Купили менее 5 раз, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i3', 'Количество ядер процессора': '4 ядра'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '120 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613913,"Компьютер, Системный Блок, ПК Intel i7",20114₽,Купили менее 5 раз, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i7', 'Количество ядер процессора': '8 ядер'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': '500 Gb', 'Объем накопителя SSD': None}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613914,"Компьютер, Системный Блок, ПК Intel i3",24786₽,Купили менее 5 раз, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i3', 'Количество ядер процессора': '4 ядра'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '500 Gb', 'Объем накопителя SSD': '480 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613915,"Компьютер, Системный Блок, ПК Intel i5",18608₽,, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '4 ядра'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '4 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '240 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613916,"Компьютер, Системный Блок, ПК Intel i7",19512₽,Купили менее 5 раз, 1 отзыв,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i7', 'Количество ядер процессора': '8 ядер'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '4 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '120 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613917,"Компьютер, Системный Блок, ПК Intel i7",28251₽,Купили более 5 раз, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i7', 'Количество ядер процессора': '8 ядер'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '500 Gb', 'Объем накопителя SSD': '480 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613918,"Компьютер, Системный Блок, ПК Intel i3",17101₽,Купили менее 5 раз, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i3', 'Количество ядер процессора': '4 ядра'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '4 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '240 GB'}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
99613920,"Компьютер, Системный Блок, ПК Intel i5",22375₽,Купили менее 5 раз, 0 отзывов,D-Tora,4.1,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '4 ядра'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': '1000 Gb', 'Объем накопителя SSD': None}",Intel HD Graphics 2000,Windows 10,1 год,Россия,"{'Ширина предмета': '16.5 см', 'Глубина предмета': '26.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': '3.5 кг'}","{'Длина упаковки': '39 см', 'Ширина упаковки': '19.6 см', 'Высота упаковки': '33.6 см', 'Вес с упаковкой (кг)': '4 кг'}"
